unom,t_inside,c1,ro1,V,alpha,A,t_in_5_hours,t_in_10_hours,t_in_15_hours,t_in_20_hours,t_in_25_hours,t_in_30_hours,hours_untill_cooling
1379.0,25,849,1148,7989,2.815032798742613,2053.8237509581977,-1,-1,-8,-2,-5,-2,10
80607.0,22,963,1131,7155,2.6134297008099225,2554.4784203433783,1,-1,-1,1,-3,0,6
68085.0,28,943,1119,6387,2.664404203393513,1238.0953113553091,4,3,-2,3,4,2,27
2234.0,28,1041,1324,8568,2.605944120161222,2795.35614904434,-1,-1,-4,-4,-4,-3,17
35520.0,22,887,1327,6963,2.498310924291702,2312.4843783256138,-3,-10,-8,-6,-11,-5,5
59984.0,23,971,1126,6732,2.976382338408876,2273.802102206786,-7,-14,-13,-13,-13,-11,4
33024.0,23,907,827,6111,2.4116505273336983,1432.9326571754864,-6,-10,-10,-12,-11,-10,6
79801.0,26,1078,824,10227,2.613868539188908,2802.55883078304,-4,-4,-6,-4,-5,-6,9
67730.0,27,709,1043,11373,2.932754729382731,1954.8217310025993,-13,-17,-19,-16,-15,-13,9
4127.0,25,763,955,9267,2.7501937525202225,1886.4061068603442,-14,-12,-17,-15,-12,-16,7
67735.0,27,1175,1193,8664,2.578898864907698,2325.15289819831,4,0,0,2,2,-2,22
56685.0,24,1080,1481,10278,2.421384389353775,1570.5795108812545,14,11,6,10,10,11,61
3568.0,28,881,1353,7713,2.5128807884831548,1924.1205783422201,-14,-17,-19,-15,-16,-18,13
45423.0,26,1276,1166,5808,2.349540671791366,2240.1142827989825,7,3,5,6,3,7,21
2859.0,23,1057,1147,9543,2.8644539311772683,1914.2915138504895,4,4,3,2,2,3,16
57850.0,24,837,814,3039,2.8126422655651706,1010.4969074668165,7,8,3,5,5,6,8
2388.0,24,839,1395,3246,2.5186670033803757,1184.1756626446938,13,12,8,12,10,9,19
51467.0,27,1158,1196,7821,2.824142571483615,2450.8219029541906,-10,-10,-10,-10,-11,-8,12
82496.0,27,1144,1160,9213,2.981884424703957,1759.4226325701284,4,-3,-5,1,-3,-3,25
30406.0,26,953,1407,11277,3.0920751633610086,3033.4851244072383,-10,-15,-18,-17,-14,-17,9
2050.0,26,1000,1249,11589,3.1023265254843855,2888.612123494603,12,10,8,8,5,11,26
17255.0,24,1096,988,4986,2.3856756163123762,1830.4622367041611,6,3,-1,3,3,3,11
79096.0,24,900,1076,9288,2.8708951600904973,2832.813442498464,-10,-13,-14,-11,-15,-13,5
41526.0,22,862,1113,9291,2.7785418862456552,1635.7897175370676,17,11,13,14,15,12,32
51902.0,23,997,1270,5235,2.4166446704215905,1875.611900154187,17,14,12,14,10,14,28
77061.0,23,1130,1009,5952,2.4391231881646167,2267.7142677154015,-1,-3,-7,-4,-6,0,7
45083.0,26,1282,1122,11790,2.8688063110719035,2814.761091105247,-13,-16,-18,-19,-20,-20,11
78556.0,28,1036,1347,3108,2.6766354363659053,1221.4090223999492,16,15,12,14,14,14,46
10702.0,23,805,1298,11370,2.8542800211377224,1651.9079877523445,17,12,10,13,14,12,56
36076.0,27,1072,1184,8196,2.93131353163673,1659.4746156540027,-10,-9,-12,-12,-11,-9,16
55477.0,28,1231,1319,9807,2.447377393723286,2058.3060996848844,-1,-5,-8,-6,-2,-5,32
76308.0,25,1060,1481,4716,2.498548571451095,1842.693680458041,6,3,0,2,5,3,17
5083.0,28,946,1133,10209,2.736688356050024,3130.5973870812586,-11,-16,-16,-16,-16,-15,9
56161.0,23,826,1151,6483,2.9072738165033343,1475.9024357998737,-4,-1,-6,-6,-6,-1,8
66593.0,25,1121,948,8010,2.9881973855992605,1960.816156604183,-3,-2,-7,-3,-6,-3,11
17812.0,22,1188,942,10338,2.932224733713641,2635.7420207599985,18,16,10,14,16,16,28
32941.0,26,885,936,5328,2.574042849792021,1892.1987210649945,-10,-9,-11,-11,-12,-11,6
7068.0,23,1250,853,3423,2.6509493550327883,1812.7548096750425,3,0,1,2,2,2,5
23172.0,24,766,1008,10134,3.013448283844595,1972.6773684513137,-16,-18,-21,-19,-16,-18,5
39055.0,23,1244,1220,5034,2.898609508698463,2085.5157635462747,-4,-6,-6,-7,-8,-4,6
56907.0,23,1146,1279,11187,2.6343194308223468,3021.355986970089,-14,-16,-18,-19,-17,-14,7
51879.0,21,1259,1350,4746,2.9267685809035417,1582.9996841439988,15,11,7,12,11,9,15
39618.0,23,935,950,11406,2.6628991612037707,2563.1730335660136,-6,-7,-12,-8,-12,-11,6
33386.0,21,1084,880,5793,2.362257633290188,1581.9532230758277,-12,-13,-15,-12,-11,-12,3
12799.0,24,1180,834,11208,2.77050868633564,2074.5775473575336,-5,-9,-11,-8,-8,-11,10
62011.0,25,741,1403,5580,3.03521674228608,2195.7048982046745,-13,-16,-16,-14,-16,-13,4
38901.0,27,849,1106,5883,2.4311650717623388,2058.096207663772,0,-2,-8,-6,-7,-7,10
35243.0,22,835,1065,10677,2.6316190464746576,3120.484577753911,1,-3,-5,-2,-7,-1,5
65075.0,21,1023,898,9762,2.9130074684994187,1676.7396935720226,14,13,10,12,12,11,16
24541.0,24,1127,1449,6018,2.3608097879058754,2149.8427849496343,-7,-8,-9,-10,-7,-10,11
55448.0,23,1185,1334,10602,2.553028819914901,1747.3911983296698,12,5,3,8,8,7,39
82276.0,25,1231,1024,6951,3.1142046640959316,2517.7990388432513,-4,-4,-10,-7,-9,-7,7
33634.0,23,1019,1194,6939,2.7826010212223,2580.976559366629,-3,-1,-7,-5,-2,-4,6
77216.0,26,1300,1217,10359,2.7868607267053513,1576.7561637742215,7,3,4,4,5,6,46
32119.0,26,1220,1360,6468,2.633809471184811,2157.9990732157416,3,2,-3,0,1,1,18
36838.0,27,825,1439,6006,2.747175143136104,2213.796738637041,9,8,6,9,10,9,22
26520.0,27,1163,1379,6000,2.51397980578862,1697.0562748477141,-18,-16,-19,-16,-21,-20,13
63921.0,28,952,816,9315,2.8015285699080157,1637.9010959151346,1,1,0,1,0,1,19
19365.0,28,1286,1033,4656,2.3946881759175094,1949.1782884077074,3,3,0,-1,-2,-2,16
17766.0,23,794,1486,11337,2.659685995398064,2659.7533720253086,-6,-6,-9,-7,-4,-8,9
32376.0,23,945,1172,7530,2.71318201696314,2478.8061642653706,4,5,-1,3,3,1,9
73907.0,24,1284,1196,3255,2.9182397162857194,968.2148521893268,-10,-11,-13,-9,-8,-10,9
5077.0,27,1248,1488,3039,3.093778049005368,1664.802691011761,8,3,3,6,4,7,16
22767.0,25,970,1439,9672,2.633796257785062,2044.090017587288,-6,-5,-8,-7,-8,-3,17
23539.0,27,1025,905,3522,2.636093679439753,1007.1424924011499,9,7,7,10,6,8,21
67021.0,21,861,1449,11559,2.35395028670082,2355.4872107485535,-1,-3,-2,-4,0,-2,10
47180.0,21,893,1444,5307,3.1516529394666914,1673.9462356957588,13,14,12,14,10,16,16
29282.0,23,836,964,11199,3.037718739087015,3022.9760171063217,-2,0,-5,-3,-1,1,6
27459.0,21,1123,1001,7623,2.359991556678886,2566.373316569512,9,4,3,6,4,4,7
27063.0,21,724,978,8013,2.4380090813039708,1754.1356846036742,15,15,11,16,13,13,20
15867.0,22,1124,869,9735,2.627989617679325,2557.7177326671526,-8,-12,-13,-14,-12,-12,4
75228.0,26,986,1426,11862,2.3896594250636194,2502.6258210128017,-1,-7,-9,-4,-8,-4,22
23835.0,24,723,1165,11997,2.6051488246524905,2146.356913469892,-15,-17,-22,-16,-19,-20,7
60862.0,23,948,1115,6348,3.023546651765997,2065.3948774992155,16,13,9,12,9,13,18
61635.0,28,1180,1119,7641,2.6057120084673064,2569.4014867279884,-8,-7,-10,-7,-12,-7,13
55396.0,24,819,1237,7632,2.4643217907614656,2264.664213520406,-16,-15,-19,-16,-18,-17,6
12743.0,28,1208,1429,9612,2.9214371032637674,2449.0585946440724,-4,-5,-10,-8,-10,-6,21
45642.0,21,835,1304,11430,2.677894416390731,2342.3065555131766,10,3,1,7,7,5,11
20882.0,27,772,1488,9234,2.5888639401642677,2578.4646594436776,9,9,6,4,5,6,24
16933.0,21,809,1382,6048,2.4742136294776302,2348.568925963213,-4,-8,-10,-9,-11,-11,3
63729.0,22,838,1106,10677,2.556047284400717,2863.553037748734,4,-1,-5,1,0,-2,7
10557.0,27,984,1321,9699,2.591613092162542,1805.2323950117889,-11,-15,-14,-13,-12,-10,19
59895.0,27,1092,1192,6756,2.360413738700532,2546.715531817403,-2,-2,-9,-7,-8,-3,13
58873.0,27,1083,1122,3327,2.701342043541332,1263.708827222474,13,16,12,12,13,12,33
65359.0,26,924,1482,5973,2.615436828300213,2073.779158927006,16,12,13,12,13,14,40
14386.0,22,1239,949,5526,2.4060411882241386,1362.6210038011304,-2,-5,-7,-6,-5,-4,8
4831.0,27,1076,993,8622,2.43072555096689,2407.069587693717,15,13,9,8,11,10,32
13898.0,26,842,844,3879,3.1325972335281795,1494.758843425922,-9,-8,-14,-10,-9,-12,4
11581.0,22,835,1322,7392,2.5077836499078283,2382.6573400302445,-17,-16,-22,-17,-19,-15,3
43165.0,23,704,1484,9504,3.1606758557775887,2435.260971641438,7,4,4,5,2,5,11
66896.0,28,1060,1307,4869,2.7316708652182773,1933.7507595344339,7,6,6,7,5,6,21
58949.0,28,1083,1280,8304,2.539796798476614,2751.9534879790394,9,12,8,10,8,10,34
79578.0,28,1256,891,3876,2.4900894227301515,1928.9790045513712,18,12,12,13,12,15,31
21100.0,25,955,1368,5703,3.0269205179055145,1812.437033389022,7,7,5,7,3,7,16
29601.0,24,856,1489,5025,3.1543682962515445,1473.3634989370412,-6,-8,-11,-11,-12,-11,7
13733.0,27,1163,1192,9915,2.733958110891797,2487.360046314164,1,0,-6,-2,-1,-3,20
23838.0,26,1044,1096,6201,2.9151523561794144,1336.371205915482,10,5,4,4,4,5,25
71877.0,25,899,1023,10968,3.1389388861842535,2052.245599337467,-2,1,-2,-2,-2,-4,13
8914.0,27,766,810,6792,2.7370357708969997,2553.491727027914,-6,-8,-10,-8,-9,-8,4
64212.0,22,905,1265,8013,3.0484442276646915,1640.8436854252752,-17,-17,-19,-16,-15,-15,5
32576.0,27,1127,1096,7542,2.3698989879105032,2552.7020977779603,13,8,5,7,8,7,27
55475.0,28,1035,1232,6018,2.777829234671344,2149.8427849496343,12,11,8,13,8,12,31
32732.0,22,1004,1250,8010,3.0687091679621155,2401.49953154274,13,12,7,11,12,11,17
46172.0,24,719,995,10092,2.466472665298856,2784.0,1,-4,-4,-1,-1,-3,7
64091.0,24,1012,1296,7998,2.8513444397584182,2146.356913469892,-5,-5,-7,-3,-5,-2,11
5290.0,23,1086,1196,5382,3.1315241515348515,1524.802938087411,17,13,12,14,12,13,24
2244.0,25,881,1170,7992,3.0511029433905827,1958.6117532579037,-9,-15,-16,-14,-15,-14,7
10884.0,24,1243,1141,7461,3.1566062026617243,1338.1479738803177,6,7,2,4,4,4,24
80675.0,21,1161,1295,6945,3.0633255333582317,2449.5877204133762,-5,-8,-10,-8,-6,-5,4
22409.0,26,1223,1130,7569,2.7537493729824924,1704.844860977092,12,9,6,7,9,8,39
28931.0,24,1170,962,5883,2.3783851719650912,1594.194467434886,10,6,3,6,4,8,18
9868.0,26,981,815,4590,2.3750576221425277,1692.3829353902147,-14,-12,-15,-14,-17,-17,5
56791.0,27,790,1120,10962,2.5470903764463517,1776.8106258124417,-9,-11,-12,-10,-10,-7,17
49677.0,28,705,1441,5046,2.483366617091013,1556.3033123398536,-13,-16,-16,-18,-19,-14,9
54658.0,27,734,977,7956,2.798411198620536,2693.672585894581,9,6,3,6,8,6,12
21485.0,23,1029,838,5253,2.733173099182651,1587.9042792309617,-4,-5,-9,-9,-9,-5,5
3138.0,25,1074,1270,6753,2.657637238676826,2415.4900123991406,6,4,4,7,4,5,17
2109.0,25,1210,889,5379,2.4271796168909696,1760.1999886376548,2,2,-1,-2,-1,-1,12
44957.0,27,1186,1374,7749,2.528336330856403,2022.7387374547409,12,8,5,10,6,9,44
16839.0,28,1066,1216,8859,2.8107380153308026,2608.392608485157,-9,-12,-16,-13,-13,-13,11
82228.0,27,713,1221,3030,2.523010273548216,934.1520218893712,10,11,8,8,7,8,23
73218.0,27,749,1345,11478,2.597144741651115,3060.3999738596262,-6,-5,-10,-7,-8,-4,12
24885.0,27,995,1206,9330,2.433549714482824,1496.395669600791,-6,-6,-9,-10,-9,-8,24
77468.0,28,900,1255,7065,2.5170492377248017,1302.1520648526423,-7,-12,-13,-13,-9,-9,20
12723.0,25,1210,1137,8343,2.55143706708391,2367.80404594637,2,-4,-5,-1,-4,-4,15
49953.0,21,1164,1071,4473,2.4643764418666922,1536.7966683982627,5,8,1,7,2,8,8
40986.0,26,977,1215,7497,2.4430939224415225,2545.075244467244,-12,-14,-18,-13,-17,-14,8
70569.0,26,960,850,6159,2.616848447617993,2241.81712010592,1,3,-4,2,0,1,8
12596.0,23,758,1022,8799,2.942772479942323,1949.6584316233445,18,15,13,11,11,14,22
72435.0,23,1284,1354,11577,2.4572097190567717,2108.4515645373504,-14,-13,-16,-17,-17,-17,15
9674.0,27,891,1160,9891,3.101493945581601,2668.6176196675315,16,16,11,14,15,12,35
69070.0,23,876,1044,10968,3.098618824014105,2513.477272624521,4,3,-2,-2,0,0,8
18989.0,25,991,960,11127,3.158236065178259,3100.601232019364,11,7,9,7,7,9,17
37499.0,28,1049,1424,3750,2.816864109711263,1529.7058540778357,-14,-19,-18,-19,-20,-15,9
12305.0,27,1200,1353,11868,2.506745300245749,3289.926442946711,-11,-13,-17,-15,-15,-16,16
4680.0,22,1254,854,10791,2.441624052724596,2878.7997498957793,-1,-4,-6,-3,-1,-3,8
29254.0,22,1111,899,7044,2.7779855565765867,2252.0390760375362,0,-1,-7,-4,-3,-2,5
34676.0,28,791,1116,5664,2.874187981514341,2212.1699753861594,-7,-10,-13,-11,-11,-7,6
8629.0,26,1270,1480,6711,3.1559447124181563,1269.1099243170388,2,2,-3,-1,-3,-1,32
8301.0,28,900,902,5097,3.030958727913226,1211.584087052979,-13,-16,-18,-18,-16,-13,8
18563.0,23,933,1368,4929,2.6845408743968435,1819.9692305091312,-5,-11,-13,-9,-11,-9,5
70139.0,23,806,954,7647,2.40612912218995,1915.8705593019586,-13,-15,-18,-18,-15,-15,4
5621.0,21,1254,1220,11886,2.5873374141389744,3377.952042288345,7,8,4,6,3,3,12
7462.0,27,1268,937,11253,3.069218678651553,3030.255434777735,13,8,8,8,10,8,30
37028.0,22,1157,1274,8130,2.746561447537574,2650.3433739800585,-1,-4,-5,-3,-2,-4,7
36615.0,22,1158,1386,10659,2.6426668122135273,3117.8531075084347,-13,-15,-21,-19,-21,-17,6
1549.0,27,1207,1360,7446,3.156511048154351,2673.604308793655,-10,-11,-13,-13,-12,-9,10
70932.0,24,834,1084,9210,3.0280560022389915,2659.563874021453,-6,-6,-8,-9,-9,-9,5
67480.0,22,1001,1462,5667,2.883481070894425,1475.1704986204136,5,-1,-3,-1,-1,-1,10
72168.0,25,1054,1406,10536,2.6096022225441637,3180.3396045076697,-5,-6,-10,-6,-4,-5,13
33258.0,21,997,1168,6114,2.615229484089065,2298.368116729781,-17,-17,-22,-19,-20,-15,2
66700.0,25,1135,1391,11142,3.013241733655476,2832.355909839016,-1,-3,-5,-1,1,1,17
66886.0,23,1256,1154,10908,3.132383801650561,1914.4419552443997,-11,-17,-17,-14,-18,-13,10
36650.0,28,1080,1325,9876,3.0736681316579295,3079.116756474168,9,6,5,8,8,8,28
56985.0,24,970,1495,5853,3.1176019998359816,1983.2337229887962,-12,-18,-16,-14,-18,-18,6
78611.0,21,1112,945,9351,2.9060602821565937,2415.579433593522,-8,-11,-14,-12,-11,-13,3
65476.0,24,1195,1016,5793,2.8739947122890084,1179.1183146741466,3,-2,-5,-1,-1,-1,15
74791.0,25,1106,1283,8577,3.1078969925090427,2796.8239129412495,5,7,2,2,1,5,15
68212.0,23,1200,1130,5307,3.0494610516002427,1236.2912278261947,13,12,8,13,10,10,32
17568.0,24,1259,1187,8970,2.353221278447543,2624.6828379825247,11,9,10,10,9,13,33
28962.0,24,891,993,6099,2.567165419683227,1794.5116327290832,0,-4,-3,-4,0,-1,8
56232.0,28,1237,1137,10527,3.0898751164414873,2753.078277129076,-10,-14,-15,-14,-14,-10,13
78433.0,22,1276,1024,4392,2.3375387471526214,1451.9504123764007,-9,-14,-13,-11,-15,-10,5
9939.0,22,1231,1251,4428,2.65635306931951,1785.5419345397631,-8,-10,-13,-11,-8,-7,5
46190.0,28,883,1161,10122,2.9556708477390425,2873.943632015075,-1,-2,-6,-2,-6,-1,12
75354.0,28,1198,1017,8967,2.487250296653052,2705.0086876015757,5,1,2,4,1,5,21
65507.0,23,905,990,11601,2.498392160223436,3252.7084099254885,-9,-9,-13,-10,-14,-9,5
41900.0,23,1140,1349,3798,2.494116055027909,1207.655580039276,10,6,5,5,7,7,18
44379.0,22,1082,1203,6378,2.8140431514838733,2281.3259302431998,-13,-13,-18,-16,-12,-16,4
15401.0,22,1086,910,10179,2.6514141931163944,2795.974248808454,-12,-15,-16,-14,-17,-15,4
45220.0,28,1199,1321,3432,2.832051828407065,1073.8491514174605,-5,-6,-7,-8,-6,-9,16
44192.0,24,1299,1181,7737,2.7773326158405185,1927.1118286181522,-5,-5,-9,-8,-7,-5,13
22931.0,24,904,1239,6333,2.8802999649995487,2135.3594545181377,13,7,8,10,10,8,16
52152.0,22,1223,1198,5400,2.612866513904881,1763.6326148038884,5,4,1,5,4,4,11
1272.0,25,735,1363,5466,2.7053742340467126,1536.6561098697393,-15,-17,-20,-16,-17,-14,6
40567.0,24,1264,1038,7560,2.652565952910203,1904.940943966505,15,17,12,14,16,14,49
17638.0,28,967,1256,3486,2.8698497026853174,1829.3605440153124,12,8,4,6,5,6,15
56901.0,27,780,1367,9669,2.5229858593659866,2259.476045458327,10,8,6,9,8,10,32
17255.0,27,997,1468,7953,2.7745725424611187,2311.7992992472336,18,12,12,16,12,16,59
14040.0,24,1071,1019,6696,2.7699571081773975,2405.274204742569,-13,-17,-20,-18,-15,-14,4
32795.0,21,945,908,7461,2.941684704649659,2676.2959477606355,2,0,-3,0,0,0,3
69716.0,21,739,933,4926,2.51467353958985,1819.4152906909405,15,13,14,16,13,12,11
80911.0,21,834,822,8682,2.505608184131786,2415.4303964304167,4,5,2,2,1,2,4
48016.0,21,878,1280,11802,3.0146506360248333,3193.262908061283,-9,-11,-13,-13,-16,-14,3
2408.0,25,785,981,10611,2.4626540145810645,1748.1327180737735,4,4,4,2,5,4,21
65357.0,27,1023,1193,6219,2.5022114705525285,1221.7037284055411,0,-1,-1,2,-2,-1,27
80855.0,23,1007,1262,4998,2.8025600283709204,2134.988524559324,-3,-8,-8,-8,-9,-8,5
17379.0,25,1028,1209,4788,2.767013824855602,1174.2844629816063,1,-1,-7,-4,-5,-5,14
4122.0,25,844,1404,8541,2.354649918389987,2024.7666532220449,-8,-9,-14,-11,-13,-11,12
52243.0,23,1040,1209,8103,2.5263644670191336,1972.1663215864935,-14,-18,-18,-18,-19,-16,7
53589.0,21,739,1234,10836,2.955646771608506,2600.3199803101156,11,13,8,9,9,11,11
47557.0,25,1199,1410,10212,2.748097909987954,2213.9918699037717,-2,-4,-7,-6,-7,-1,21
6251.0,22,1211,1223,10602,2.6313741939470074,2365.9788671921815,7,4,0,4,2,5,15
45490.0,27,932,1497,6891,3.0641144605485495,2371.2983785259926,12,12,8,11,9,11,30
14216.0,28,897,1107,11976,2.972137222654992,2836.877156311143,-12,-11,-14,-11,-10,-11,11
4510.0,22,737,1301,10689,2.815049372777971,3122.2376591156544,-13,-12,-18,-13,-14,-15,3
3443.0,23,1090,981,8661,3.111357331365054,2412.507409315047,-10,-11,-17,-14,-15,-15,5
39971.0,22,737,1030,3567,2.4371395401308633,1433.3848052773546,-6,-10,-11,-6,-8,-9,3
33293.0,23,961,1093,10116,2.3771193266076516,2698.799733214749,-3,-2,-4,-4,-5,-5,9
64853.0,27,1064,1164,7878,2.9483449820071193,2750.0690900411937,-13,-20,-20,-19,-16,-17,7
28886.0,28,740,1415,8664,2.4465014452890483,1441.998613036781,9,4,4,7,3,5,43
8604.0,21,1031,869,5703,2.559932612096587,1169.9230743942098,12,12,10,9,8,12,16
19243.0,22,759,1310,11412,2.918022090123836,3309.912385547388,14,13,8,9,8,9,13
38755.0,28,767,1027,7020,2.5701408837298207,2393.3908999576315,13,11,5,6,8,9,17
9382.0,25,1022,961,7776,3.044126294210306,1616.3959910863427,11,9,6,6,8,4,19
72601.0,21,842,1337,3834,2.883214248366987,1605.1317702917727,0,2,0,2,-2,3,3
83539.0,25,1222,1169,10104,3.01922618215966,2871.3871212360064,7,6,0,5,1,2,17
34511.0,25,1186,1398,10671,2.916301538436495,2771.8441514630654,6,6,3,5,6,8,26
27876.0,27,1087,1279,3396,2.335577573228402,1759.8727226705914,16,10,8,13,10,11,29
53685.0,28,1297,907,5673,2.8392117163425774,1565.4826731714406,-1,-2,-2,1,0,2,17
81485.0,28,1078,1429,9327,2.7496299257082963,1496.1550721766778,-8,-5,-9,-7,-8,-8,31
61709.0,26,1160,1020,5088,2.3987666639127854,2096.671648112789,-11,-15,-15,-17,-17,-12,7
58738.0,23,861,1335,10827,2.874956859441787,2162.698314606085,-6,-8,-13,-9,-13,-9,9
22045.0,25,1145,1500,9369,2.6594510459461658,2224.147477124662,8,6,7,6,5,11,40
65688.0,27,852,1183,9198,2.716293845043422,1757.9897610623332,2,-1,-5,-1,-3,-4,19
49098.0,26,967,1232,8637,2.6445446207082464,2493.720112602856,12,7,6,7,8,10,23
71513.0,23,1109,1002,9036,2.567469251371399,2082.613742391997,-11,-9,-14,-11,-10,-12,8
63249.0,23,992,1102,3696,2.4333116610916523,1684.7931623792874,-12,-15,-13,-13,-13,-10,4
67635.0,24,995,1472,4137,2.8076501272607666,1782.4746842522059,0,-7,-8,-4,-3,-2,7
52186.0,23,776,1264,11646,2.684472695402016,2990.673502741481,-5,-6,-7,-5,-4,-4,7
82264.0,28,960,894,8700,3.1456732701393597,2741.6783181110072,8,5,4,9,5,8,15
50318.0,26,887,841,4743,2.430238788876777,1349.5599282729167,17,15,8,11,12,13,25
6025.0,21,1075,1241,10557,2.7118526689923033,2663.5134690855234,13,11,9,8,8,7,15
79245.0,21,782,997,4191,2.713908748630959,1487.564452385173,-13,-12,-15,-13,-18,-12,1
80476.0,23,875,1180,6921,2.6218142637860824,2445.351508474804,2,1,-2,-3,-1,-2,6
28921.0,24,809,1374,8346,2.3408383580712013,1550.3702783528843,-10,-12,-14,-13,-11,-14,12
71666.0,22,771,1302,4578,2.9973525943293198,1875.0743985239624,12,9,5,8,9,10,7
79493.0,23,1207,1301,10224,2.7598224043680886,3132.8964234394984,3,3,-1,1,2,2,13
75496.0,26,1161,1438,11097,2.728705459574092,3263.9117635132234,8,4,2,4,6,4,26
1825.0,27,771,1474,6894,3.1514426383706637,2572.5940216054305,-10,-11,-14,-12,-12,-14,6
22419.0,24,1224,1251,7482,2.5902736723709037,2680.0597008275768,12,12,9,8,7,12,23
18617.0,25,1087,1125,4974,2.6152713049221483,1761.7536717713974,18,15,12,12,12,17,37
41821.0,28,1192,1289,7104,2.763946931935302,2611.4823376772047,-13,-14,-16,-15,-14,-13,11
9943.0,22,1224,1160,7575,2.7196581456980935,2088.827422263505,8,6,7,8,5,8,17
27723.0,23,950,1399,8115,2.557376704229863,1395.564401953561,6,4,6,6,7,9,29
37997.0,28,977,1428,11439,2.9946157880399524,3229.91764600895,6,3,1,-1,-2,4,21
59398.0,27,915,1004,8007,2.668952753548752,1960.4489281794617,3,3,-1,5,5,2,18
41416.0,27,848,1268,8442,2.363043814244862,2381.811075631315,10,6,4,4,5,3,23
38149.0,28,954,1229,6147,2.4094442035744077,1881.6673457335648,-11,-13,-17,-13,-15,-16,12
74434.0,23,798,847,4347,3.138282937084753,1291.9938080346978,5,7,5,3,4,5,6
61489.0,27,992,1260,6801,3.1063994515028974,1806.7872038510789,13,9,7,9,8,10,29
7228.0,24,986,1426,7389,2.419150734048871,1458.7775704335463,-9,-12,-13,-13,-12,-8,15
68217.0,26,917,1145,7659,2.378831793605733,1917.3732031088782,-9,-14,-15,-10,-15,-13,11
52281.0,24,1129,1254,6396,2.4573076934522016,2415.1919178400713,7,2,1,3,3,5,14
17584.0,23,1005,1380,11529,2.5464799287590885,2231.709658535357,3,-1,-6,0,-3,-2,17
72076.0,23,888,943,3408,3.072979291919042,1213.3655673373958,11,5,7,8,5,7,7
70321.0,27,922,1218,11349,2.857810017247089,2447.911763115656,13,14,10,14,12,14,52
57743.0,25,1037,1158,6804,3.070693721345345,2424.593986629514,5,4,5,3,6,6,13
32932.0,23,948,1393,8460,2.675008272167973,2207.4781992128483,-3,-1,-5,-6,-5,-2,10
61344.0,26,1039,1240,3495,3.081406239545185,1785.3403036956288,-2,-1,-5,-4,-2,-2,7
27261.0,21,1216,1462,3723,3.090068871913516,1793.5082938196854,7,2,0,5,3,2,6
46071.0,23,1094,903,3618,2.9161997138143536,1250.1903855013443,2,2,-4,2,-1,3,6
63023.0,26,1082,878,7344,2.5481225755958454,1327.614401850176,-11,-12,-14,-14,-13,-14,13
47124.0,25,1039,929,8436,2.730841864071374,1909.0185960330507,-5,-8,-9,-9,-6,-7,10
60544.0,25,901,1212,10869,2.7852321096308432,2284.1015739235418,1,-5,-7,-2,-1,0,14
64734.0,25,719,1377,9735,2.887426983616843,1808.5795531300246,-9,-11,-16,-14,-12,-14,10
79911.0,25,802,1322,6681,2.588709366395185,1698.8796308155563,7,4,2,2,4,2,16
21950.0,22,1131,926,5418,2.685629445876286,1349.2397859535567,-13,-17,-20,-14,-19,-16,4
21861.0,25,820,1164,9900,2.940010289249928,1541.4279094398157,2,-5,-3,-5,-1,-3,16
4948.0,27,1172,1064,7434,2.6480789558907376,1981.1996365838552,10,12,7,10,9,10,34
15862.0,28,1166,848,7746,3.0848696292441633,1928.2323511444363,-3,-8,-10,-6,-6,-3,12
6807.0,25,1074,1037,7596,2.3852941712705618,1350.1999851873795,9,4,5,4,5,8,33
5320.0,27,893,1404,11043,2.812419834785872,2912.2197719265623,16,10,9,12,10,14,38
42637.0,24,733,1110,5076,2.444648952736991,1560.9228039848736,9,7,4,7,4,5,13
78706.0,25,880,1384,11097,2.81479890589985,1930.9562397941595,-8,-11,-12,-10,-11,-10,14
